etf,component,etf_market,component_market,replace_type,quantity,amount
512161,600219,SH,SH,1,900,0.0
512161,600221,SH,SH,1,1300,0.0
512161,600256,SH,SH,1,500,0.0
512161,600258,SH,SH,1,100,0.0
512161,600260,SH,SH,1,100,0.0
512161,600271,SH,SH,1,100,0.0
512161,600276,SH,SH,1,400,0.0
512161,600297,SH,SH,1,600,0.0
512161,600298,SH,SH,1,100,0.0
512161,600309,SH,SH,1,200,0.0
512161,600315,SH,SH,1,100,0.0
512161,600332,SH,SH,1,100,0.0
512161,600340,SH,SH,1,200,0.0
512161,600346,SH,SH,1,500,0.0
512161,600352,SH,SH,1,300,0.0
512161,600362,SH,SH,1,200,0.0
512161,600369,SH,SH,1,400,0.0
512161,600372,SH,SH,1,100,0.0
512161,600373,SH,SH,1,100,0.0
512161,600376,SH,SH,1,200,0.0
512161,600380,SH,SH,1,200,0.0
512161,600383,SH,SH,1,400,0.0
512161,600398,SH,SH,1,200,0.0
512161,600406,SH,SH,1,400,0.0
512161,600426,SH,SH,1,100,0.0
512161,600436,SH,SH,1,100,0.0
512161,600438,SH,SH,1,300,0.0
512161,600446,SH,SH,1,100,0.0
512161,600460,SH,SH,1,100,0.0
512161,600466,SH,SH,1,200,0.0
512161,600486,SH,SH,2,0,0.0
512161,600487,SH,SH,1,100,0.0
512161,600489,SH,SH,1,300,0.0
512161,600498,SH,SH,1,100,0.0
512161,600511,SH,SH,1,100,0.0
512161,600516,SH,SH,1,300,0.0
512161,600519,SH,SH,1,100,0.0
512161,600521,SH,SH,1,100,0.0
512161,600522,SH,SH,1,200,0.0
512161,600528,SH,SH,1,200,0.0
512161,600535,SH,SH,1,100,0.0
512161,600536,SH,SH,2,0,0.0
512161,600547,SH,SH,1,200,0.0
512161,600549,SH,SH,1,100,0.0
512161,600566,SH,SH,1,100,0.0
512161,600570,SH,SH,1,100,0.0
512161,600572,SH,SH,1,200,0.0
512161,600583,SH,SH,1,300,0.0
512161,600585,SH,SH,1,300,0.0
512161,600588,SH,SH,1,300,0.0
512161,600598,SH,SH,1,100,0.0
512161,600600,SH,SH,1,100,0.0
512161,600606,SH,SH,1,600,0.0
512161,600637,SH,SH,1,300,0.0
512161,600642,SH,SH,1,400,0.0
512161,600655,SH,SH,1,300,0.0
512161,600660,SH,SH,1,200,0.0
512161,600667,SH,SH,1,200,0.0
512161,600673,SH,SH,1,200,0.0
512161,600674,SH,SH,1,300,0.0
512161,600675,SH,SH,1,300,0.0
512161,600688,SH,SH,1,500,0.0
512161,600690,SH,SH,1,500,0.0
512161,600699,SH,SH,1,100,0.0
512161,600703,SH,SH,1,300,0.0
512161,600704,SH,SH,1,400,0.0
512161,600705,SH,SH,1,700,0.0
512161,600733,SH,SH,1,200,0.0
512161,600739,SH,SH,1,100,0.0
512161,600741,SH,SH,1,300,0.0
512161,600745,SH,SH,1,100,0.0
512161,600754,SH,SH,1,100,0.0
512161,600760,SH,SH,1,100,0.0
512161,600763,SH,SH,2,0,0.0
512161,600779,SH,SH,2,0,0.0
512161,600795,SH,SH,1,1500,0.0
512161,600801,SH,SH,1,100,0.0
512161,600808,SH,SH,1,500,0.0
512161,600809,SH,SH,1,100,0.0
512161,600820,SH,SH,1,200,0.0
512161,600837,SH,SH,1,600,0.0
512161,600845,SH,SH,1,100,0.0
512161,600863,SH,SH,1,500,0.0
512161,600867,SH,SH,1,200,0.0
512161,600872,SH,SH,1,100,0.0
512161,600875,SH,SH,1,200,0.0
512161,600879,SH,SH,1,200,0.0
512161,600885,SH,SH,1,100,0.0
512161,600886,SH,SH,1,500,0.0
512161,600887,SH,SH,1,500,0.0
512161,600893,SH,SH,1,200,0.0
512161,600895,SH,SH,1,100,0.0
512161,600900,SH,SH,1,1700,0.0
512161,600909,SH,SH,1,300,0.0
512161,600919,SH,SH,1,900,0.0
512161,600926,SH,SH,1,500,0.0
512161,600958,SH,SH,1,500,0.0
512161,600967,SH,SH,1,100,0.0
512161,600977,SH,SH,1,100,0.0
512161,600998,SH,SH,1,100,0.0
512161,600999,SH,SH,1,500,0.0
512161,601006,SH,SH,1,1200,0.0
512161,601009,SH,SH,1,800,0.0
512161,601012,SH,SH,1,300,0.0
512161,601018,SH,SH,1,700,0.0
512161,601021,SH,SH,1,100,0.0
512161,601066,SH,SH,1,200,0.0
512161,601088,SH,SH,1,400,0.0
512161,601098,SH,SH,1,100,0.0
512161,601099,SH,SH,1,500,0.0
512161,601100,SH,SH,1,100,0.0
512161,601108,SH,SH,1,300,0.0
512161,601111,SH,SH,1,500,0.0
512161,601117,SH,SH,1,400,0.0
512161,601128,SH,SH,1,200,0.0
512161,601138,SH,SH,1,500,0.0
512161,601155,SH,SH,1,200,0.0
512161,601162,SH,SH,1,500,0.0
512161,601166,SH,SH,1,1600,0.0
512161,601169,SH,SH,1,1700,0.0
512161,601186,SH,SH,1,900,0.0
512161,601198,SH,SH,1,200,0.0
512161,601211,SH,SH,1,600,0.0
512161,601216,SH,SH,1,700,0.0
512161,601225,SH,SH,1,700,0.0
512161,601229,SH,SH,1,1100,0.0
512161,601231,SH,SH,1,100,0.0
512161,601233,SH,SH,1,100,0.0
512161,601288,SH,SH,1,5800,0.0
512161,601318,SH,SH,1,900,0.0
512161,601319,SH,SH,1,500,0.0
512161,601328,SH,SH,1,3100,0.0
512161,601336,SH,SH,1,200,0.0
512161,601360,SH,SH,1,200,0.0
512161,601377,SH,SH,1,500,0.0
512161,601390,SH,SH,1,1600,0.0
512161,601398,SH,SH,1,4200,0.0
512161,601555,SH,SH,1,300,0.0
512161,601598,SH,SH,1,300,0.0
512161,601600,SH,SH,1,1000,0.0
512161,601601,SH,SH,1,500,0.0
512161,601607,SH,SH,1,200,0.0
512161,601618,SH,SH,1,1400,0.0
512161,601628,SH,SH,1,200,0.0
512161,601668,SH,SH,1,3300,0.0
512161,601669,SH,SH,1,1200,0.0
512161,601688,SH,SH,1,600,0.0
512161,601689,SH,SH,1,100,0.0
512161,601699,SH,SH,1,200,0.0
512161,601727,SH,SH,1,600,0.0
512161,601766,SH,SH,1,1900,0.0
512161,601788,SH,SH,1,300,0.0
512161,601799,SH,SH,2,0,0.0
512161,601800,SH,SH,1,400,0.0
512161,601818,SH,SH,1,3100,0.0
512161,601838,SH,SH,1,300,0.0
512161,601857,SH,SH,1,1700,0.0
512161,601866,SH,SH,1,600,0.0
512161,601872,SH,SH,1,500,0.0
512161,601877,SH,SH,1,200,0.0
512161,601878,SH,SH,1,200,0.0
512161,601881,SH,SH,1,300,0.0
512161,601888,SH,SH,1,200,0.0
512161,601899,SH,SH,1,1500,0.0
512161,601901,SH,SH,1,600,0.0
512161,601919,SH,SH,1,800,0.0
512161,601933,SH,SH,1,800,0.0
512161,601939,SH,SH,1,800,0.0
512161,601958,SH,SH,1,200,0.0
512161,601966,SH,SH,1,100,0.0
512161,601985,SH,SH,1,1000,0.0
512161,601988,SH,SH,1,2800,0.0
512161,601989,SH,SH,1,1800,0.0
512161,601990,SH,SH,1,300,0.0
512161,601992,SH,SH,1,700,0.0
512161,601997,SH,SH,1,300,0.0
512161,601998,SH,SH,1,400,0.0
512161,603019,SH,SH,1,100,0.0
512161,603160,SH,SH,2,0,0.0
512161,603259,SH,SH,1,200,0.0
512161,603288,SH,SH,1,200,0.0
512161,603338,SH,SH,2,0,0.0
512161,603369,SH,SH,1,100,0.0
512161,603444,SH,SH,2,0,0.0
512161,603501,SH,SH,1,100,0.0
512161,603517,SH,SH,1,100,0.0
512161,603589,SH,SH,1,100,0.0
512161,603605,SH,SH,2,0,0.0
512161,603658,SH,SH,2,0,0.0
512161,603659,SH,SH,2,0,0.0
512161,603707,SH,SH,1,100,0.0
512161,603712,SH,SH,1,100,0.0
512161,603799,SH,SH,1,100,0.0
512161,603833,SH,SH,2,0,0.0
512161,603858,SH,SH,1,100,0.0
512161,603866,SH,SH,2,0,0.0
512161,603882,SH,SH,2,0,0.0
512161,603883,SH,SH,2,0,0.0
512161,603885,SH,SH,1,100,0.0
512161,603899,SH,SH,1,100,0.0
512161,603939,SH,SH,2,0,0.0
512161,603986,SH,SH,2,0,0.0
512161,603993,SH,SH,1,1400,0.0
512151,000001,SH,SZ,3,1900,25878.0
512151,000002,SH,SZ,3,1500,39900.0
512151,000063,SH,SZ,3,500,19460.0
512151,000333,SH,SZ,3,500,30080.0
512151,000651,SH,SZ,3,1000,62390.0
512151,000725,SH,SZ,3,4800,22752.0
512151,000858,SH,SZ,3,400,64244.0
512151,002304,SH,SZ,3,100,11150.0
512151,002352,SH,SZ,3,200,10290.0
512151,002415,SH,SZ,3,700,20559.0
512151,002475,SH,SZ,3,500,25580.0
512151,002714,SH,SZ,3,200,13904.0
512151,300498,SH,SZ,3,100,2750.0
512151,300750,SH,SZ,3,100,15140.0
512151,300760,SH,SZ,3,100,27095.0
512151,600000,SH,SH,1,3300,0.0
512151,600016,SH,SH,1,6400,0.0
512151,600028,SH,SH,1,2200,0.0
512151,600030,SH,SH,1,1800,0.0
512151,600036,SH,SH,1,2700,0.0
512151,600048,SH,SH,1,1600,0.0
512151,600050,SH,SH,1,1800,0.0
512151,600104,SH,SH,1,600,0.0
512151,600276,SH,SH,1,600,0.0
512151,600519,SH,SH,1,100,0.0
512151,600585,SH,SH,1,400,0.0
512151,600887,SH,SH,1,1200,0.0
512151,600900,SH,SH,1,900,0.0
512151,601066,SH,SH,1,100,0.0
512151,601088,SH,SH,1,500,0.0
512151,601138,SH,SH,1,300,0.0
512151,601166,SH,SH,1,3200,0.0
512151,601211,SH,SH,1,800,0.0
512151,601288,SH,SH,1,8900,0.0
512151,601318,SH,SH,1,2100,0.0
512151,601328,SH,SH,1,4600,0.0
512151,601360,SH,SH,1,100,0.0
512151,601398,SH,SH,1,5000,0.0
512151,601601,SH,SH,1,600,0.0
512151,601628,SH,SH,1,300,0.0
512151,601668,SH,SH,1,3900,0.0
512151,601766,SH,SH,1,1700,0.0
512151,601818,SH,SH,1,3200,0.0
512151,601857,SH,SH,1,900,0.0
512151,601888,SH,SH,1,200,0.0
512151,601939,SH,SH,1,2100,0.0
512151,601988,SH,SH,1,4900,0.0
512151,601998,SH,SH,1,600,0.0
512151,603288,SH,SH,1,100,0.0
512151,603501,SH,SH,1,100,0.0
512121,000028,SH,SZ,3,100,4362.0
512121,000423,SH,SZ,3,400,13704.0
512121,000538,SH,SZ,3,400,34764.0
512121,000623,SH,SZ,3,700,10920.0
512121,000661,SH,SZ,3,200,66546.0
512121,000813,SH,SZ,3,700,3836.0
512121,000963,SH,SZ,3,700,15540.0
512121,000999,SH,SZ,3,300,8403.0
512121,002001,SH,SZ,3,1000,26050.0
512121,002007,SH,SZ,3,900,36225.0
512121,002038,SH,SZ,3,500,5800.0
512121,002252,SH,SZ,3,1600,13136.0
512121,002294,SH,SZ,3,300,6288.0
512121,002399,SH,SZ,3,300,6477.0
512121,002411,SH,SZ,3,500,3545.0
512121,002422,SH,SZ,3,700,14707.0
512121,002653,SH,SZ,3,100,2380.0
512121,002773,SH,SZ,3,200,7448.0
512121,002821,SH,SZ,3,100,21693.0
512121,300009,SH,SZ,3,600,8676.0
512121,300122,SH,SZ,3,400,34068.0
512121,300142,SH,SZ,3,1000,46690.0
512121,300558,SH,SZ,3,200,22396.0
512121,300601,SH,SZ,3,300,39534.0
512121,300676,SH,SZ,3,100,12200.0
512121,300759,SH,SZ,3,100,7600.0
512121,600085,SH,SH,1,400,0.0
512121,600161,SH,SH,1,400,0.0
512121,600196,SH,SH,1,800,0.0
512121,600201,SH,SH,1,900,0.0
512121,600276,SH,SH,1,1600,0.0
512121,600299,SH,SH,1,200,0.0
512121,600332,SH,SH,1,400,0.0
512121,600380,SH,SH,1,800,0.0
512121,600436,SH,SH,1,200,0.0
512121,600511,SH,SH,1,200,0.0
512121,600521,SH,SH,1,600,0.0
512121,600535,SH,SH,1,700,0.0
512121,600566,SH,SH,1,300,0.0
512121,600572,SH,SH,1,1500,0.0
512121,600867,SH,SH,1,1100,0.0
512121,600998,SH,SH,1,400,0.0
512121,601607,SH,SH,1,900,0.0
512121,603233,SH,SH,1,100,0.0
512121,603259,SH,SH,1,800,0.0
512121,603658,SH,SH,1,100,0.0
512121,603707,SH,SH,1,200,0.0
512121,603858,SH,SH,1,500,0.0
512121,603883,SH,SH,1,100,0.0
512121,603939,SH,SH,1,200,0.0
512091,000001,SH,SZ,3,1500,20430.0
512091,000002,SH,SZ,3,800,21280.0
512091,000021,SH,SZ,3,100,2338.0
512091,000027,SH,SZ,3,300,1656.0
512091,000028,SH,SZ,2,0,0.0
512091,000031,SH,SZ,3,200,1024.0
512091,000046,SH,SZ,3,300,1116.0
512091,000050,SH,SZ,3,200,2996.0
512091,000063,SH,SZ,3,300,11676.0
512091,000066,SH,SZ,3,200,2684.0
512091,000069,SH,SZ,3,600,3624.0
512091,000089,SH,SZ,3,200,1628.0
512091,000100,SH,SZ,3,1100,6611.0
512091,000157,SH,SZ,3,500,3170.0
512091,000166,SH,SZ,3,1800,8028.0
512091,000338,SH,SZ,3,500,6865.0
512091,000401,SH,SZ,3,100,1750.0
512091,000402,SH,SZ,3,200,1330.0
512091,000413,SH,SZ,3,400,1168.0
512091,000415,SH,SZ,3,500,1525.0
512091,000423,SH,SZ,3,100,3426.0
512091,000425,SH,SZ,3,600,3546.0
512091,000513,SH,SZ,3,100,4082.0
512091,000538,SH,SZ,3,100,8691.0
512091,000540,SH,SZ,3,600,1824.0
512091,000547,SH,SZ,3,100,1430.0
512091,000568,SH,SZ,3,100,9503.0
512091,000581,SH,SZ,3,100,2255.0
512091,000596,SH,SZ,2,0,0.0
512091,000598,SH,SZ,3,200,948.0
512091,000623,SH,SZ,3,100,1560.0
512091,000625,SH,SZ,3,300,3177.0
512091,000627,SH,SZ,3,400,2012.0
512091,000629,SH,SZ,3,700,1449.0
512091,000630,SH,SZ,3,800,1568.0
512091,000651,SH,SZ,3,200,12478.0
512091,000656,SH,SZ,3,400,3176.0
512091,000661,SH,SZ,2,0,0.0
512091,000671,SH,SZ,3,300,2058.0
512091,000686,SH,SZ,3,200,1638.0
512091,000688,SH,SZ,3,100,1800.0
512091,000703,SH,SZ,3,300,2784.0
512091,000709,SH,SZ,3,800,1640.0
512091,000723,SH,SZ,3,300,1905.0
512091,000725,SH,SZ,3,2700,12798.0
512091,000728,SH,SZ,3,300,2421.0
512091,000729,SH,SZ,3,200,1314.0
512091,000738,SH,SZ,3,100,1340.0
512091,000739,SH,SZ,3,100,1975.0
512091,000750,SH,SZ,3,400,1712.0
512091,000768,SH,SZ,3,200,3474.0
512091,000776,SH,SZ,3,500,6820.0
512091,000783,SH,SZ,3,400,2496.0
512091,000786,SH,SZ,3,100,2179.0
512091,000825,SH,SZ,3,400,1352.0
512091,000858,SH,SZ,3,300,48183.0
512091,000860,SH,SZ,3,100,5750.0
512091,000876,SH,SZ,3,300,8433.0
512091,000883,SH,SZ,3,300,1056.0
512091,000895,SH,SZ,3,200,7822.0
512091,000898,SH,SZ,3,400,1016.0
512091,000932,SH,SZ,3,500,1905.0
512091,000938,SH,SZ,3,200,7930.0
512091,000961,SH,SZ,3,300,2463.0
512091,000963,SH,SZ,3,100,2220.0
512091,000975,SH,SZ,3,200,3076.0
512091,000977,SH,SZ,3,100,3831.0
512091,000983,SH,SZ,3,200,972.0
512091,000988,SH,SZ,3,100,2194.0
512091,000997,SH,SZ,3,100,1606.0
512091,000998,SH,SZ,3,100,1611.0
512091,000999,SH,SZ,3,100,2801.0
512091,001914,SH,SZ,3,100,3050.0
512091,001979,SH,SZ,3,500,8445.0
512091,002001,SH,SZ,3,200,5210.0
512091,002007,SH,SZ,3,100,4025.0
512091,002010,SH,SZ,3,300,1707.0
512091,002013,SH,SZ,3,300,2385.0
512091,002019,SH,SZ,3,100,2060.0
512091,002024,SH,SZ,3,700,6216.0
512091,002027,SH,SZ,3,1200,6456.0
512091,002030,SH,SZ,3,100,2231.0
512091,002032,SH,SZ,2,0,0.0
512091,002044,SH,SZ,3,300,3453.0
512091,002049,SH,SZ,3,100,6626.0
512091,002050,SH,SZ,3,300,5733.0
512091,002065,SH,SZ,3,200,2256.0
512091,002074,SH,SZ,3,100,2859.0
512091,002075,SH,SZ,3,200,2664.0
512091,002078,SH,SZ,3,200,1918.0
512091,002081,SH,SZ,3,200,1586.0
512091,002085,SH,SZ,3,200,1320.0
512091,002110,SH,SZ,3,200,1412.0
512091,002120,SH,SZ,3,100,3712.0
512091,002127,SH,SZ,3,200,3656.0
512091,002129,SH,SZ,3,200,4000.0
512091,002131,SH,SZ,3,500,1960.0
512091,002142,SH,SZ,3,500,13730.0
512091,002146,SH,SZ,3,300,2412.0
512091,002152,SH,SZ,3,200,2260.0
512091,002153,SH,SZ,3,100,3079.0
512091,002156,SH,SZ,3,100,2345.0
512091,002157,SH,SZ,3,200,3196.0
512091,002174,SH,SZ,3,100,2092.0
512091,002179,SH,SZ,3,100,3641.0
512091,002180,SH,SZ,3,100,3200.0
512091,002185,SH,SZ,3,200,2750.0
512091,002195,SH,SZ,3,500,1440.0
512091,002202,SH,SZ,3,300,3042.0
512091,002212,SH,SZ,3,100,2561.0
512091,002217,SH,SZ,3,200,1052.0
512091,002223,SH,SZ,3,100,3158.0
512091,002230,SH,SZ,3,200,6760.0
512091,002236,SH,SZ,3,200,3514.0
512091,002241,SH,SZ,3,300,7014.0
512091,002242,SH,SZ,3,100,3241.0
512091,002252,SH,SZ,3,400,3284.0
512091,002268,SH,SZ,3,100,2052.0
512091,002271,SH,SZ,3,100,3762.0
512091,002281,SH,SZ,3,100,3038.0
512091,002294,SH,SZ,3,100,2096.0
512091,002299,SH,SZ,3,100,2585.0
512091,002304,SH,SZ,3,100,11150.0
512091,002311,SH,SZ,3,100,4509.0
512091,002340,SH,SZ,3,400,1820.0
512091,002352,SH,SZ,3,200,10290.0
512091,002353,SH,SZ,3,100,3054.0
512091,002371,SH,SZ,2,0,0.0
512091,002372,SH,SZ,3,100,1224.0
512091,002373,SH,SZ,3,100,2263.0
512091,002384,SH,SZ,3,100,2925.0
512091,002385,SH,SZ,3,300,2415.0
512091,002387,SH,SZ,3,100,1410.0
512091,002396,SH,SZ,3,100,3372.0
512091,002399,SH,SZ,3,100,2159.0
512091,002405,SH,SZ,3,200,3166.0
512091,002410,SH,SZ,3,100,5720.0
512091,002414,SH,SZ,3,100,2607.0
512091,002415,SH,SZ,3,700,20559.0
512091,002422,SH,SZ,3,100,2101.0
512091,002439,SH,SZ,3,100,3838.0
512091,002456,SH,SZ,3,200,3364.0
512091,002460,SH,SZ,3,100,5006.0
512091,002463,SH,SZ,3,100,2444.0
512091,002465,SH,SZ,3,200,2482.0
512091,002466,SH,SZ,3,100,2310.0
512091,002468,SH,SZ,3,100,1862.0
512091,002475,SH,SZ,3,400,20464.0
512091,002493,SH,SZ,3,400,5012.0
512091,002500,SH,SZ,3,200,1392.0
512091,002506,SH,SZ,3,400,1044.0
512091,002507,SH,SZ,3,100,3290.0
512091,002508,SH,SZ,3,100,3410.0
512091,002511,SH,SZ,3,100,1907.0
512091,002555,SH,SZ,3,200,6820.0
512091,002557,SH,SZ,2,0,0.0
512091,002558,SH,SZ,3,100,1656.0
512091,002563,SH,SZ,3,200,1424.0
512091,002572,SH,SZ,3,100,2293.0
512091,002594,SH,SZ,3,100,6279.0
512091,002600,SH,SZ,3,400,4404.0
512091,002601,SH,SZ,3,100,1711.0
512091,002602,SH,SZ,3,300,3960.0
512091,002603,SH,SZ,3,100,2736.0
512091,002607,SH,SZ,3,100,2684.0
512091,002624,SH,SZ,3,100,4596.0
512091,002673,SH,SZ,3,300,2418.0
512091,002683,SH,SZ,3,100,3377.0
512091,002690,SH,SZ,3,100,4556.0
512091,002714,SH,SZ,3,300,20856.0
512091,002736,SH,SZ,3,300,3249.0
512091,002739,SH,SZ,3,200,3448.0
512091,002773,SH,SZ,3,100,3724.0
512091,002797,SH,SZ,3,300,2049.0
512091,002812,SH,SZ,3,100,6345.0
512091,002821,SH,SZ,2,0,0.0
512091,002841,SH,SZ,3,100,9289.0
512091,002916,SH,SZ,2,0,0.0
512091,002925,SH,SZ,2,0,0.0
512091,002926,SH,SZ,3,200,2034.0
512091,002939,SH,SZ,3,200,2394.0
512091,002958,SH,SZ,3,400,1760.0
512091,300003,SH,SZ,3,100,3383.0
512091,300012,SH,SZ,3,100,1775.0
512091,300014,SH,SZ,3,100,3870.0
512091,300015,SH,SZ,3,300,11994.0
512091,300017,SH,SZ,3,200,1566.0
512091,300024,SH,SZ,3,100,1315.0
512091,300026,SH,SZ,3,200,1050.0
512091,300033,SH,SZ,2,0,0.0
512091,300059,SH,SZ,3,600,9096.0
512091,300070,SH,SZ,3,200,1602.0
512091,300088,SH,SZ,3,200,2008.0
512091,300122,SH,SZ,3,100,8517.0
512091,300124,SH,SZ,3,100,3455.0
512091,300136,SH,SZ,3,100,4790.0
512091,300142,SH,SZ,3,100,4669.0
512091,300144,SH,SZ,3,200,3904.0
512091,300146,SH,SZ,3,100,1897.0
512091,300168,SH,SZ,3,100,1963.0
512091,300207,SH,SZ,3,100,1665.0
512091,300212,SH,SZ,2,0,0.0
512091,300251,SH,SZ,3,200,2386.0
512091,300253,SH,SZ,3,100,2165.0
512091,300271,SH,SZ,3,100,2569.0
512091,300285,SH,SZ,3,100,2707.0
512091,300296,SH,SZ,3,200,1196.0
512091,300308,SH,SZ,3,100,5899.0
512091,300316,SH,SZ,3,100,2250.0
512091,300347,SH,SZ,3,100,8226.0
512091,300357,SH,SZ,2,0,0.0
512091,300383,SH,SZ,3,100,2519.0
512091,300408,SH,SZ,3,100,2077.0
512091,300413,SH,SZ,3,100,5150.0
512091,300418,SH,SZ,3,100,2196.0
512091,300433,SH,SZ,3,200,4064.0
512091,300450,SH,SZ,3,100,4453.0
512091,300454,SH,SZ,2,0,0.0
512091,300482,SH,SZ,2,0,0.0
512091,300496,SH,SZ,2,0,0.0
512091,300498,SH,SZ,3,400,11000.0
512091,300529,SH,SZ,3,100,6033.0
512091,300558,SH,SZ,2,0,0.0
512091,300595,SH,SZ,3,100,5859.0
512091,300601,SH,SZ,3,100,13178.0
512091,300628,SH,SZ,3,100,6265.0
512091,300661,SH,SZ,2,0,0.0
512091,300676,SH,SZ,2,0,0.0
512091,300699,SH,SZ,2,0,0.0
512091,300750,SH,SZ,3,200,30280.0
512091,300760,SH,SZ,3,100,27095.0
512091,600000,SH,SH,1,2300,0.0
512091,600004,SH,SH,1,200,0.0
512091,600009,SH,SH,1,100,0.0
512091,600010,SH,SH,1,3600,0.0
512091,600011,SH,SH,1,600,0.0
512091,600015,SH,SH,1,1000,0.0
512091,600016,SH,SH,1,2800,0.0
512091,600018,SH,SH,1,700,0.0
512091,600019,SH,SH,1,1500,0.0
512091,600021,SH,SH,1,200,0.0
512091,600026,SH,SH,1,300,0.0
512091,600027,SH,SH,1,500,0.0
512091,600028,SH,SH,1,2000,0.0
512091,600029,SH,SH,1,700,0.0
512091,600030,SH,SH,1,800,0.0
512091,600031,SH,SH,1,700,0.0
512091,600036,SH,SH,1,1600,0.0
512091,600038,SH,SH,1,100,0.0
512091,600048,SH,SH,1,900,0.0
512091,600050,SH,SH,1,2000,0.0
512091,600056,SH,SH,1,100,0.0
512091,600061,SH,SH,1,300,0.0
512091,600066,SH,SH,1,200,0.0
512091,600068,SH,SH,1,400,0.0
512091,600085,SH,SH,1,100,0.0
512091,600089,SH,SH,1,300,0.0
512091,600104,SH,SH,1,600,0.0
512091,600109,SH,SH,1,200,0.0
512091,600111,SH,SH,1,300,0.0
512091,600115,SH,SH,1,700,0.0
512091,600118,SH,SH,1,100,0.0
512091,600132,SH,SH,2,0,0.0
512091,600153,SH,SH,1,200,0.0
512091,600160,SH,SH,1,200,0.0
512091,600161,SH,SH,1,100,0.0
512091,600167,SH,SH,1,100,0.0
512091,600170,SH,SH,1,700,0.0
512091,600176,SH,SH,1,300,0.0
512091,600177,SH,SH,1,400,0.0
512091,600183,SH,SH,1,200,0.0
512091,600188,SH,SH,1,200,0.0
512091,600196,SH,SH,1,200,0.0
512091,600201,SH,SH,1,100,0.0
512091,600208,SH,SH,1,700,0.0
512091,600219,SH,SH,1,900,0.0
512091,600221,SH,SH,1,1300,0.0
512091,600256,SH,SH,1,500,0.0
512091,600258,SH,SH,1,100,0.0
512091,600260,SH,SH,1,100,0.0
512091,600271,SH,SH,1,100,0.0
512091,600276,SH,SH,1,400,0.0
512091,600297,SH,SH,1,600,0.0
512091,600298,SH,SH,1,100,0.0
512091,600309,SH,SH,1,200,0.0
512091,600315,SH,SH,1,100,0.0
512091,600332,SH,SH,1,100,0.0
512091,600340,SH,SH,1,200,0.0
512091,600346,SH,SH,1,500,0.0
512091,600352,SH,SH,1,300,0.0
512091,600362,SH,SH,1,200,0.0
512091,600369,SH,SH,1,400,0.0
512091,600372,SH,SH,1,100,0.0
512091,600373,SH,SH,1,100,0.0
512091,600376,SH,SH,1,200,0.0
512091,600380,SH,SH,1,200,0.0
512091,600383,SH,SH,1,400,0.0
512091,600398,SH,SH,1,200,0.0
512091,600406,SH,SH,1,400,0.0
512091,600426,SH,SH,1,100,0.0
512091,600436,SH,SH,1,100,0.0
512091,600438,SH,SH,1,300,0.0
512091,600446,SH,SH,1,100,0.0
512091,600460,SH,SH,1,100,0.0
512091,600466,SH,SH,1,200,0.0
512091,600486,SH,SH,2,0,0.0
512091,600487,SH,SH,1,100,0.0
512091,600489,SH,SH,1,300,0.0
512091,600498,SH,SH,1,100,0.0
512091,600511,SH,SH,1,100,0.0
512091,600516,SH,SH,1,300,0.0
512091,600519,SH,SH,1,100,0.0
512091,600521,SH,SH,1,100,0.0
512091,600522,SH,SH,1,200,0.0
512091,600528,SH,SH,1,200,0.0
512091,600535,SH,SH,1,100,0.0
512091,600536,SH,SH,2,0,0.0
512091,600547,SH,SH,1,200,0.0
512091,600549,SH,SH,1,100,0.0
512091,600566,SH,SH,1,100,0.0
512091,600570,SH,SH,1,100,0.0
512091,600572,SH,SH,1,200,0.0
512091,600583,SH,SH,1,300,0.0
512091,600585,SH,SH,1,300,0.0
512091,600588,SH,SH,1,300,0.0
512091,600598,SH,SH,1,100,0.0
512091,600600,SH,SH,1,100,0.0
512091,600606,SH,SH,1,600,0.0
512091,600637,SH,SH,1,300,0.0
512091,600642,SH,SH,1,400,0.0
512091,600655,SH,SH,1,300,0.0
512091,600660,SH,SH,1,200,0.0
512091,600667,SH,SH,1,200,0.0
512091,600673,SH,SH,1,200,0.0
512091,600674,SH,SH,1,300,0.0
512091,600675,SH,SH,1,300,0.0
512091,600688,SH,SH,1,500,0.0
512091,600690,SH,SH,1,500,0.0
512091,600699,SH,SH,1,100,0.0
512091,600703,SH,SH,1,300,0.0
512091,600704,SH,SH,1,400,0.0
512091,600705,SH,SH,1,700,0.0
512091,600733,SH,SH,1,200,0.0
512091,600739,SH,SH,1,100,0.0
512091,600741,SH,SH,1,200,0.0
512091,600745,SH,SH,1,100,0.0
512091,600754,SH,SH,1,100,0.0
512091,600760,SH,SH,1,100,0.0
512091,600763,SH,SH,2,0,0.0
512091,600779,SH,SH,2,0,0.0
512091,600795,SH,SH,1,1500,0.0
512091,600801,SH,SH,1,100,0.0
512091,600808,SH,SH,1,500,0.0
512091,600809,SH,SH,1,100,0.0
512091,600820,SH,SH,1,200,0.0
512091,600837,SH,SH,1,600,0.0
512091,600845,SH,SH,1,100,0.0
512091,600863,SH,SH,1,500,0.0
512091,600867,SH,SH,1,200,0.0
512091,600872,SH,SH,1,100,0.0
512091,600875,SH,SH,1,200,0.0
512091,600879,SH,SH,1,200,0.0
512091,600885,SH,SH,1,100,0.0
512091,600886,SH,SH,1,500,0.0
512091,600887,SH,SH,1,500,0.0
512091,600893,SH,SH,1,200,0.0
